Keyword,Location,rating,Company,Job_title,Place,salary,post_date,Job_URLs,Job_description
 Web developer ,,,Carcovers.com LLC,Sr Graphic & Web Designer,"Memphis, TN",$54K - $78K (Glassdoor est.),28d,https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_6bde0394&cb=1743690775641&jobListingId=1009662348280&jrtk=5-yul1-0-1inu13eotgb2k800-7688933d164bd0c3,"5+ years of professional design experience, with a portfolio showcasing web design, graphic design, and branding projects. Assist with photo and video shoots.&hellip;
      
        Skills: Web design, Adobe Photoshop, Branding, Typography, CSS
      
    "
 Web developer ,,3.8,Hashicorp,Sr. Engineer II - Frontend - Nomad,Remote,$187K - $240K (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_604ab4bc&cb=1743690775640&jobListingId=1009692471612&jrtk=5-yul1-0-1inu13eotgb2k800-f252e4984354a4ff,"Our customers run Nomad on tens of thousands of nodes, and rely on our tools to operate their own infrastructure and software.&hellip;
      
        Skills: Web accessibility, Authentication, Go, Management, React
      
    "
 Web developer ,,5.0,OnHires,Senior Backend developer,"Alexandria, VA",$72K - $134K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_1bdb37ee&cb=1743690775641&jobListingId=1009408018573&jrtk=5-yul1-0-1inu13eotgb2k800-95d944139b8866fe,"Work on high-profile projects for international brands and digital products generating millions of visitors monthly. Experience with unit and integration tests.&hellip;
      
        Skills: Jira, Node.js, CSS, React, Relational databases
      
    "
 Web developer ,,4.4,"Deltek, Inc.",Senior ServiceNow Developer,Remote,$69K - $120K (Employer est.),26d,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_469f8b51&cb=1743690775641&jobListingId=1009665010744&jrtk=5-yul1-0-1inu13eotgb2k800-bd78083a2c64228f,"Provide technical guidance to less experienced staff; may use high end development tools to assist or facilitate development process.&hellip;
      
        Skills: FTP, Project portfolio management, Azure, Relational databases, Salesforce
      
    "
 Web developer ,,3.8,Hashicorp,Sr. Engineer - Frontend (Multiple Openings),Remote,$161K - $207K (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_9d1e2e8d&cb=1743690775641&jobListingId=1009692471114&jrtk=5-yul1-0-1inu13eotgb2k800-bbfaadbb0d0981e8,"Empathize with the end user and be their voice when influencing priorities and technical decisions. Act as a subject matter expert on quality front-end…&hellip;
      
        Skills: JavaScript, Ember.js, Terraform, Angular, Software development
      
    "
 Web developer ,,4.5,ITCommence Inc,Senior PHP Developer,Texas,$55.00 - $65.00 Per Hour (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b962b084&cb=1743690775641&jobListingId=1009692147360&jrtk=5-yul1-0-1inu13eotgb2k800-be8e7a5ecbb6b58d,"(no student visa, no cpt, no opt)*. 10 years in PHP with MVC framework (Symfony will be a PLUS). 7 yrs in JavaScript (ES6+). 3 yrs in Apache Server.&hellip;
      
        Skills: MVC, CSS, JUnit, Bootstrap, React
      
    "
 Web developer ,,,US Cloud Consulting LLC,Web Development Services Manager,United States,$65K - $75K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a3d91e78&cb=1743690775641&jobListingId=1009694730475&jrtk=5-yul1-0-1inu13eotgb2k800-91de0d2c40575a2f,"Bachelor’s degree in Computer Science, Information Technology, or a related field (or equivalent experience). Proficiency in full stack UX/UI technologies, such…&hellip;
      
        Skills: Computer science, Drupal, CSS, WordPress, Web development
      
    "
 Web developer ,,3.9,e.Republic LLC,Senior Developer,California,$140K - $155K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_539fff34&cb=1743690775641&jobListingId=1009694582809&jrtk=5-yul1-0-1inu13eotgb2k800-7e31dcc53ff271da,"BA or relevant experience in custom PHP Full-Stack Web Design and Development, including design, page layout, images, stylesheets, and server-side code.&hellip;
      
        Skills: Web design, CI/CD, MVC, Management, CSS
      
    "
 Web developer ,,5.0,CEDENT,Sr. Enterprise Kubernetes Developer,"Minneapolis, MN",$95K - $139K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_a39823d0&cb=1743690775641&jobListingId=1009348596691&jrtk=5-yul1-0-1inu13eotgb2k800-7ca6566505263a85,"Enterprise Kubernetes cluster - someone who has worked on enterprise. Sr Level person that can sit down and start working.&hellip;
      
        Skills: ASP.NET, Kubernetes, C#
      
    "
 Web developer ,,3.8,Bellin Health,Senior Security Engineer-Information Security,"Green Bay, WI",$72K - $108K (Glassdoor est.),14d,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_be0e88c9&cb=1743690775641&jobListingId=1009678855983&jrtk=5-yul1-0-1inu13eotgb2k800-aa0ef4c45cebcc9a,"Performs analysis of log files and data outputs, triage of incoming issues using ticket tracking system and provided tuning recommendations of security tools…&hellip;
      
        Skills: System administration, Network infrastructure, Information security, Incident response, Patient care
      
    "
